Timestamp,Vehicle_ID,Vehicle_Model,Battery_Age_Months,Avg_Cell_Voltage,Max_Cell_Voltage,Min_Cell_Voltage,Pack_Current,Charging_State,Charge_Throughput,Avg_Temperature,Max_Temperature,Min_Temperature,Ambient_Temperature,Internal_Resistance,Pressure_Level,Coolant_Flow_Rate,Insulation_Resistance,Cycle_Count,Depth_of_Discharge,Energy_Consumed_kWh,Energy_Regenerated_kWh,Distance_Traveled_km,Speed_kmh,Acceleration_ms2,Location_City,Location_Latitude,Location_Longitude,Altitude_m,Humidity_Percent,Air_Pressure_kPa
2024-03-23T06:00:00,JLR-EV-1007,F-PACE_EV,15,3.483,3.859,3.3,-26.96,Charging,22678.61,37.13,43.51,29.5,31.75,2.992,1.577,2.137,1378701,246,0.0,0.0,0.56,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,79,92.2
2024-03-23T12:00:00,JLR-EV-1007,F-PACE_EV,10,3.723,3.969,3.363,63.11,Discharging,17312.71,44.55,59.41,40.74,37.61,3.433,1.695,2.532,1767297,186,31.1,1.41,0.0,121.8,53.9,-0.6,Pune,18.5204,73.8567,560,64,94.5
2024-03-23T18:00:00,JLR-EV-1007,F-PACE_EV,50,3.45,3.577,3.267,98.17,Discharging,58833.38,51.74,59.2,46.86,39.83,3.899,1.083,2.177,1239823,602,61.7,2.03,0.0,60.8,57.5,2.0,Delhi,28.6139,77.209,216,70,100.1
2024-03-24T00:00:00,JLR-EV-1007,F-PACE_EV,54,3.629,3.987,3.5,-34.36,Charging,58876.33,40.08,46.41,33.03,35.95,3.887,1.489,2.4,1546972,742,0.0,0.0,0.75,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,75,101.7
2024-03-24T06:00:00,JLR-EV-1007,F-PACE_EV,26,3.476,3.811,3.192,53.77,Discharging,33601.37,41.07,47.01,34.29,37.79,3.541,1.627,3.374,1371122,341,23.1,1.12,0.0,50.3,59.1,-0.5,Pune,18.5204,73.8567,560,75,93.2
2024-03-24T12:00:00,JLR-EV-1007,F-PACE_EV,54,3.497,3.858,3.369,0.08,Idle,57643.73,28.43,36.13,22.12,31.32,3.573,1.189,2.108,1675469,743,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,78,92.3
2024-03-24T18:00:00,JLR-EV-1007,F-PACE_EV,33,3.611,3.989,3.224,25.57,Discharging,35988.32,38.81,42.59,31.12,32.95,3.362,1.409,2.243,1513841,402,70.5,0.55,0.0,77.2,105.5,2.4,Mumbai,19.076,72.8777,14,85,101.0
2024-03-25T00:00:00,JLR-EV-1007,F-PACE_EV,27,3.523,3.892,3.367,58.07,Discharging,34368.09,32.8,46.67,27.21,30.98,3.032,1.265,2.465,1648102,369,83.8,1.23,0.0,108.2,23.3,0.3,Bangalore,12.9716,77.5946,920,76,92.3
2024-03-25T06:00:00,JLR-EV-1007,F-PACE_EV,3,3.556,3.746,3.183,-0.24,Idle,4264.84,36.95,41.6,31.79,38.78,2.853,1.479,3.649,1715721,56,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,76,93.7
2024-03-25T12:00:00,JLR-EV-1007,F-PACE_EV,15,3.504,3.611,3.189,62.2,Discharging,30350.35,44.19,58.8,38.05,39.52,3.499,1.524,2.668,1189458,317,56.2,1.31,0.0,128.6,11.8,0.1,Bangalore,12.9716,77.5946,920,73,92.9
2024-03-25T18:00:00,JLR-EV-1007,F-PACE_EV,4,3.732,4.004,3.377,-26.37,Charging,7063.0,32.96,44.06,29.33,30.89,3.07,1.529,2.589,1731932,97,0.0,0.0,0.59,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,86,101.6
2024-03-26T00:00:00,JLR-EV-1007,F-PACE_EV,20,3.476,3.743,3.314,39.61,Discharging,35035.37,36.29,46.25,33.2,34.23,3.03,1.175,2.792,1522598,363,43.0,0.83,0.0,137.4,68.8,2.4,Delhi,28.6139,77.209,216,77,98.9
2024-03-26T06:00:00,JLR-EV-1007,F-PACE_EV,60,3.507,3.694,3.386,37.78,Discharging,74812.7,43.59,53.76,39.13,39.24,3.97,1.758,3.379,1501281,812,86.8,0.8,0.0,85.8,34.2,-1.4,Mumbai,19.076,72.8777,14,82,100.9
2024-03-26T12:00:00,JLR-EV-1007,F-PACE_EV,31,3.472,3.863,3.228,0.62,Idle,35038.17,35.42,43.99,28.78,34.85,3.37,1.136,3.119,1096384,459,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,78,91.5
2024-03-26T18:00:00,JLR-EV-1007,F-PACE_EV,27,3.637,4.007,3.479,83.16,Discharging,44073.39,44.82,54.95,41.7,32.67,3.711,1.105,3.177,1488358,471,81.3,1.81,0.0,89.8,61.4,-2.1,Bangalore,12.9716,77.5946,920,76,91.4
2024-03-27T00:00:00,JLR-EV-1007,F-PACE_EV,45,3.592,3.757,3.351,104.77,Discharging,64895.83,44.65,56.0,40.16,34.9,3.736,1.363,2.591,1641338,688,47.1,2.26,0.0,42.1,106.4,-2.3,Mumbai,19.076,72.8777,14,81,100.6
2024-03-27T06:00:00,JLR-EV-1007,F-PACE_EV,57,3.539,3.817,3.245,-1.1,Idle,59375.31,36.32,40.09,31.44,37.43,3.844,1.599,2.207,1659273,738,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,90,102.2
2024-03-27T12:00:00,JLR-EV-1007,F-PACE_EV,9,3.62,3.9,3.459,25.1,Discharging,15299.91,32.83,45.73,28.24,31.73,3.043,1.797,2.217,1701011,200,36.4,0.55,0.0,184.0,35.7,0.9,Chennai,13.0827,80.2707,6,85,101.7
2024-03-27T18:00:00,JLR-EV-1007,F-PACE_EV,49,3.607,4.001,3.456,74.05,Discharging,52592.15,43.02,49.29,37.95,33.41,3.726,1.478,2.557,1243388,731,39.5,1.6,0.0,2.6,50.2,1.0,Bangalore,12.9716,77.5946,920,82,92.5
2024-03-28T00:00:00,JLR-EV-1007,F-PACE_EV,32,3.669,3.91,3.362,72.96,Discharging,47287.5,41.66,53.85,38.84,35.35,3.512,1.056,3.696,1477193,519,74.6,1.61,0.0,33.6,102.4,1.4,Chennai,13.0827,80.2707,6,75,100.9
2024-03-28T06:00:00,JLR-EV-1007,F-PACE_EV,35,3.538,3.816,3.434,17.08,Discharging,48791.81,33.97,47.54,30.44,30.35,3.379,1.162,2.598,1017782,531,24.9,0.36,0.0,159.6,4.6,1.8,Chennai,13.0827,80.2707,6,80,102.1
2024-03-28T12:00:00,JLR-EV-1008,F-PACE_EV,45,3.703,3.898,3.449,23.82,Discharging,56530.46,32.14,36.7,29.28,31.09,3.609,1.775,2.535,1518469,609,22.2,0.53,0.0,115.0,7.7,-1.3,Chennai,13.0827,80.2707,6,89,102.4
2024-03-28T18:00:00,JLR-EV-1008,F-PACE_EV,27,3.693,3.996,3.332,75.97,Discharging,37731.06,41.74,46.02,38.78,34.86,3.457,1.465,3.551,1757687,445,74.7,1.68,0.0,129.1,49.7,-1.9,Pune,18.5204,73.8567,560,74,94.7
2024-03-29T00:00:00,JLR-EV-1008,F-PACE_EV,55,3.515,3.677,3.34,45.43,Discharging,67283.28,40.37,52.92,36.35,31.85,3.438,1.498,2.796,1668800,751,65.7,0.96,0.0,161.9,85.1,-1.3,Chennai,13.0827,80.2707,6,77,101.5
2024-03-29T06:00:00,JLR-EV-1008,F-PACE_EV,42,3.652,3.893,3.52,-45.66,Charging,45276.56,39.26,52.2,33.16,34.71,3.503,1.641,2.212,1089832,508,0.0,0.0,1.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,66,93.8
2024-03-29T12:00:00,JLR-EV-1008,F-PACE_EV,9,3.708,3.831,3.456,64.86,Discharging,20269.02,45.45,55.99,42.6,39.22,3.106,1.593,3.598,1526131,238,83.5,1.44,0.0,122.1,104.6,-2.4,Bangalore,12.9716,77.5946,920,89,92.5
2024-03-29T18:00:00,JLR-EV-1008,F-PACE_EV,55,3.521,3.687,3.19,0.28,Idle,63759.14,40.53,45.22,36.49,38.61,3.581,1.541,3.74,1289768,764,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,77,100.6
2024-03-30T00:00:00,JLR-EV-1008,F-PACE_EV,57,3.38,3.661,3.089,15.14,Discharging,66239.09,40.36,44.19,32.74,35.27,3.833,1.661,2.262,1469846,798,55.6,0.31,0.0,106.9,82.4,-1.2,Pune,18.5204,73.8567,560,77,94.8
2024-03-30T06:00:00,JLR-EV-1008,F-PACE_EV,3,3.63,3.843,3.347,47.03,Discharging,8569.19,37.84,50.73,34.66,34.14,3.052,1.009,2.438,1505427,89,75.8,1.02,0.0,88.1,68.9,2.3,Chennai,13.0827,80.2707,6,79,102.4
2024-03-30T12:00:00,JLR-EV-1008,F-PACE_EV,29,3.395,3.512,3.195,-45.41,Charging,30693.32,37.62,50.32,31.82,36.95,3.28,1.632,2.07,1318253,394,0.0,0.0,0.93,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,79,101.0
2024-03-30T18:00:00,JLR-EV-1008,F-PACE_EV,30,3.401,3.621,3.096,62.0,Discharging,30936.92,45.89,50.42,38.83,38.8,3.317,1.278,2.691,1653578,428,82.7,1.27,0.0,127.3,13.0,0.5,Pune,18.5204,73.8567,560,69,93.9
2024-03-31T00:00:00,JLR-EV-1008,F-PACE_EV,55,3.671,3.816,3.459,30.59,Discharging,67328.72,36.87,51.85,29.76,30.52,3.533,1.695,2.025,1755952,686,89.4,0.67,0.0,177.8,35.8,0.2,Bangalore,12.9716,77.5946,920,76,92.2
2024-03-31T06:00:00,JLR-EV-1008,F-PACE_EV,10,3.504,3.881,3.26,92.49,Discharging,18661.15,42.81,53.1,35.23,33.75,3.426,1.01,3.295,1603101,197,21.0,1.94,0.0,43.3,98.8,1.5,Bangalore,12.9716,77.5946,920,90,93.0
2024-03-31T12:00:00,JLR-EV-1008,F-PACE_EV,19,3.407,3.599,3.129,63.5,Discharging,20491.43,39.66,43.07,35.0,35.51,3.417,1.011,3.206,1343395,277,49.6,1.3,0.0,37.9,32.7,0.9,Pune,18.5204,73.8567,560,82,93.2
2024-03-31T18:00:00,JLR-EV-1008,F-PACE_EV,17,3.778,4.056,3.556,103.96,Discharging,18634.93,43.44,53.8,38.24,31.36,3.402,1.58,2.079,1137979,235,58.4,2.36,0.0,93.1,28.0,-0.5,Pune,18.5204,73.8567,560,80,93.9
2024-04-01T00:00:00,JLR-EV-1008,F-PACE_EV,20,3.687,3.966,3.317,-0.57,Idle,20309.09,38.6,46.08,36.31,39.9,3.139,1.433,3.672,1733825,265,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,77,101.9
2024-04-01T06:00:00,JLR-EV-1008,F-PACE_EV,33,3.631,3.983,3.464,70.91,Discharging,28430.93,47.07,56.9,40.73,38.93,3.595,1.567,2.211,1362072,406,87.3,1.54,0.0,115.0,15.5,-1.1,Bangalore,12.9716,77.5946,920,85,91.3
2024-04-01T12:00:00,JLR-EV-1008,F-PACE_EV,42,3.634,3.922,3.363,54.41,Discharging,50308.0,45.44,51.71,38.55,39.34,3.678,1.641,2.35,1337989,522,48.5,1.19,0.0,116.9,58.1,-0.6,Bangalore,12.9716,77.5946,920,84,93.0
2024-04-01T18:00:00,JLR-EV-1008,F-PACE_EV,11,3.447,3.77,3.316,51.6,Discharging,16376.4,36.39,50.16,31.28,30.31,3.123,1.739,2.411,1583150,169,72.9,1.07,0.0,2.1,61.2,1.8,Mumbai,19.076,72.8777,14,76,100.3
2024-04-02T00:00:00,JLR-EV-1008,F-PACE_EV,45,3.546,3.927,3.25,1.06,Idle,53774.13,40.99,51.77,35.18,38.94,3.471,1.531,2.689,1385751,543,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,84,101.5
2024-04-02T06:00:00,JLR-EV-1008,F-PACE_EV,41,3.729,3.885,3.465,57.82,Discharging,62389.04,45.45,49.84,42.36,39.99,3.647,1.482,2.386,1302187,624,73.6,1.29,0.0,166.2,88.9,-1.5,Pune,18.5204,73.8567,560,68,93.8
2024-04-02T12:00:00,JLR-EV-1008,F-PACE_EV,55,3.456,3.725,3.244,20.27,Discharging,52445.18,35.15,45.58,27.28,31.77,3.384,1.169,2.602,1624128,675,35.1,0.42,0.0,182.9,11.8,2.2,Mumbai,19.076,72.8777,14,74,101.0
2024-04-02T18:00:00,JLR-EV-1008,F-PACE_EV,5,3.414,3.577,3.251,0.98,Idle,18697.3,35.01,45.56,29.44,32.99,2.99,1.023,2.067,1686235,197,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,80,91.5
2024-04-03T00:00:00,JLR-EV-1008,F-PACE_EV,52,3.428,3.663,3.117,103.37,Discharging,62115.17,48.98,53.02,42.48,39.81,3.828,1.16,3.981,1199496,692,53.0,2.13,0.0,107.2,84.3,-1.3,Mumbai,19.076,72.8777,14,80,100.4
2024-04-03T06:00:00,JLR-EV-1008,F-PACE_EV,15,3.465,3.847,3.117,83.19,Discharging,25702.69,47.61,54.01,41.75,37.02,3.317,1.53,2.148,1262720,255,29.1,1.73,0.0,127.4,63.1,1.1,Pune,18.5204,73.8567,560,82,94.7
2024-04-03T12:00:00,JLR-EV-1008,F-PACE_EV,41,3.492,3.609,3.257,-26.48,Charging,47030.2,36.26,45.77,32.9,35.13,3.488,1.531,2.037,1567735,606,0.0,0.0,0.55,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,87,101.7
2024-04-03T18:00:00,JLR-EV-1008,F-PACE_EV,49,3.409,3.522,3.248,103.15,Discharging,45522.13,45.44,54.58,38.9,36.04,3.892,1.498,3.381,1045909,639,23.0,2.11,0.0,114.3,42.8,-2.4,Chennai,13.0827,80.2707,6,89,101.6
2024-04-04T00:00:00,JLR-EV-1008,F-PACE_EV,7,3.7,4.039,3.375,103.1,Discharging,16493.69,43.8,58.44,39.63,36.54,3.289,1.173,2.171,1180091,188,37.4,2.29,0.0,157.6,55.8,1.8,Bangalore,12.9716,77.5946,920,83,91.6
2024-04-04T06:00:00,JLR-EV-1008,F-PACE_EV,42,3.675,3.873,3.345,59.63,Discharging,43272.38,40.58,51.98,34.33,32.21,3.555,1.46,3.77,1283985,618,46.7,1.31,0.0,156.4,104.6,-2.2,Chennai,13.0827,80.2707,6,78,102.5
2024-04-04T12:00:00,JLR-EV-1008,F-PACE_EV,47,3.714,3.883,3.478,74.98,Discharging,52630.83,39.92,44.23,34.83,33.59,3.337,1.499,3.82,1433412,567,79.7,1.67,0.0,135.8,31.0,2.2,Mumbai,19.076,72.8777,14,73,101.7
2024-04-04T18:00:00,JLR-EV-1008,F-PACE_EV,31,3.631,3.937,3.381,78.65,Discharging,32328.05,42.76,46.9,40.38,34.89,3.282,1.484,2.872,1057636,441,39.9,1.71,0.0,116.2,55.0,-2.0,Bangalore,12.9716,77.5946,920,78,92.3
2024-04-05T00:00:00,JLR-EV-1008,F-PACE_EV,23,3.688,4.046,3.418,94.24,Discharging,32412.73,47.1,51.18,39.42,39.27,3.454,1.214,3.254,1453510,390,47.7,2.09,0.0,7.0,11.6,1.2,Delhi,28.6139,77.209,216,67,99.4
2024-04-05T06:00:00,JLR-EV-1008,F-PACE_EV,22,3.495,3.82,3.26,104.19,Discharging,19195.44,44.16,50.8,37.88,31.88,3.26,1.363,3.839,1372021,271,88.6,2.18,0.0,101.7,10.0,-1.2,Delhi,28.6139,77.209,216,62,99.2
2024-04-05T12:00:00,JLR-EV-1008,F-PACE_EV,22,3.67,3.782,3.351,77.55,Discharging,27655.07,42.98,48.41,36.81,33.54,3.193,1.482,2.853,1532880,295,71.8,1.71,0.0,144.1,8.7,-0.6,Delhi,28.6139,77.209,216,77,99.0
2024-04-05T18:00:00,JLR-EV-1008,F-PACE_EV,58,3.384,3.643,3.016,93.05,Discharging,59238.63,47.28,57.51,44.28,36.92,3.858,1.409,2.935,1241743,835,52.9,1.89,0.0,9.5,36.2,-0.3,Bangalore,12.9716,77.5946,920,79,92.0
2024-04-06T00:00:00,JLR-EV-1008,F-PACE_EV,42,3.566,3.723,3.453,37.3,Discharging,53008.96,42.61,53.43,35.42,35.97,3.356,1.143,3.002,1585908,583,29.4,0.8,0.0,63.6,28.2,-0.4,Bangalore,12.9716,77.5946,920,75,92.3
2024-04-06T06:00:00,JLR-EV-1008,F-PACE_EV,59,3.626,3.965,3.29,-45.38,Charging,68277.84,38.4,44.68,31.26,35.15,3.853,1.291,3.76,1447566,793,0.0,0.0,0.99,0.0,0.0,0.0,Delhi,28.6139,77.209,216,68,99.4
2024-04-06T12:00:00,JLR-EV-1008,F-PACE_EV,58,3.444,3.728,3.174,41.42,Discharging,64156.65,39.69,46.83,35.35,38.75,3.511,1.696,2.863,1442003,751,76.0,0.86,0.0,93.8,56.6,-1.5,Bangalore,12.9716,77.5946,920,77,92.8
2024-04-06T18:00:00,JLR-EV-1008,F-PACE_EV,48,3.495,3.747,3.232,76.74,Discharging,65417.77,38.37,45.92,32.76,30.83,3.477,1.595,2.71,1768819,692,82.2,1.61,0.0,199.4,116.9,0.7,Chennai,13.0827,80.2707,6,82,101.1
2024-04-07T00:00:00,JLR-EV-1008,F-PACE_EV,38,3.645,4.014,3.4,68.44,Discharging,55662.0,40.25,44.94,35.85,35.49,3.445,1.231,2.111,1706501,587,39.0,1.5,0.0,180.1,76.3,0.1,Bangalore,12.9716,77.5946,920,76,91.6
2024-04-07T06:00:00,JLR-EV-1008,F-PACE_EV,19,3.495,3.737,3.235,-89.91,Charging,22368.96,41.85,56.79,37.47,31.65,3.257,1.735,3.542,1595627,288,0.0,0.0,1.89,0.0,0.0,0.0,Pune,18.5204,73.8567,560,80,93.0
2024-04-07T12:00:00,JLR-EV-1008,F-PACE_EV,44,3.71,4.094,3.331,0.21,Idle,55848.67,37.36,49.36,29.9,33.69,3.71,1.506,3.44,1238846,602,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,75,102.2
2024-04-07T18:00:00,JLR-EV-1008,F-PACE_EV,11,3.608,3.959,3.399,66.19,Discharging,9633.11,43.68,50.33,39.53,37.68,3.372,1.576,2.876,1091957,136,72.8,1.43,0.0,189.3,16.5,-0.3,Delhi,28.6139,77.209,216,75,99.9
2024-04-08T00:00:00,JLR-EV-1008,F-PACE_EV,1,3.655,3.776,3.405,64.26,Discharging,10856.48,42.41,52.76,38.46,35.94,3.406,1.389,2.619,1614193,127,44.2,1.41,0.0,132.7,116.9,-2.4,Bangalore,12.9716,77.5946,920,83,92.1
2024-04-08T06:00:00,JLR-EV-1008,F-PACE_EV,21,3.507,3.868,3.298,19.85,Discharging,18367.81,36.84,48.71,34.71,35.03,3.223,1.008,3.098,1157065,259,25.6,0.42,0.0,167.5,95.6,-0.0,Mumbai,19.076,72.8777,14,80,101.7
2024-04-08T12:00:00,JLR-EV-1008,F-PACE_EV,17,3.648,3.943,3.505,96.58,Discharging,23447.61,43.16,51.63,35.43,33.43,3.087,1.137,3.072,1226828,257,46.7,2.11,0.0,55.2,52.9,1.8,Delhi,28.6139,77.209,216,66,100.7
2024-04-08T18:00:00,JLR-EV-1008,F-PACE_EV,11,3.593,3.711,3.286,0.54,Idle,13901.65,34.56,40.57,29.07,38.4,3.094,1.239,3.949,1507926,144,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,80,102.6
2024-04-09T00:00:00,JLR-EV-1008,F-PACE_EV,6,3.452,3.809,3.141,-22.83,Charging,10723.25,30.39,44.36,26.26,32.1,3.061,1.419,3.574,1331655,135,0.0,0.0,0.47,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,90,92.8
2024-04-09T06:00:00,JLR-EV-1008,F-PACE_EV,2,3.573,3.971,3.396,90.81,Discharging,4197.62,41.92,46.13,38.37,29.84,3.279,1.025,2.514,1119417,47,75.6,1.95,0.0,188.9,52.7,1.0,Delhi,28.6139,77.209,216,66,100.7
2024-04-09T12:00:00,JLR-EV-1008,F-PACE_EV,39,3.402,3.518,3.298,100.06,Discharging,53263.08,48.96,56.66,46.91,39.03,3.746,1.483,2.438,1238998,534,55.8,2.04,0.0,109.6,81.6,2.1,Delhi,28.6139,77.209,216,70,99.5
2024-04-09T18:00:00,JLR-EV-1008,F-PACE_EV,42,3.708,3.859,3.571,49.55,Discharging,61726.27,41.12,51.5,33.72,33.77,3.647,1.782,2.201,1510816,617,35.8,1.1,0.0,5.8,4.6,1.1,Delhi,28.6139,77.209,216,70,100.1
2024-04-10T00:00:00,JLR-EV-1009,RANGE_ROVER_EV,42,3.36,3.578,2.962,70.98,Discharging,46112.63,44.75,49.59,41.84,33.86,3.693,1.275,2.856,1793242,597,84.1,1.43,0.0,87.2,15.9,-2.5,Pune,18.5204,73.8567,560,73,94.5
2024-04-10T06:00:00,JLR-EV-1009,RANGE_ROVER_EV,27,3.637,3.745,3.447,32.64,Discharging,38840.87,37.45,41.23,31.95,35.43,3.095,1.622,3.169,1629148,435,67.3,0.71,0.0,108.8,25.8,0.0,Mumbai,19.076,72.8777,14,77,101.6
2024-04-10T12:00:00,JLR-EV-1009,RANGE_ROVER_EV,22,3.53,3.674,3.189,84.19,Discharging,31587.51,40.13,50.65,37.4,35.23,3.149,1.403,2.71,1368122,345,60.5,1.78,0.0,16.3,0.1,2.5,Mumbai,19.076,72.8777,14,70,100.5
2024-04-10T18:00:00,JLR-EV-1009,RANGE_ROVER_EV,14,3.388,3.778,3.088,35.76,Discharging,22175.6,41.62,53.69,33.84,36.23,3.095,1.736,2.477,1173096,230,71.1,0.73,0.0,171.8,95.7,1.5,Chennai,13.0827,80.2707,6,86,101.0
2024-04-11T00:00:00,JLR-EV-1009,RANGE_ROVER_EV,14,3.72,3.93,3.442,20.98,Discharging,16389.98,34.92,44.39,28.0,34.28,2.963,1.442,3.244,1156200,222,27.3,0.47,0.0,67.4,42.1,-2.4,Bangalore,12.9716,77.5946,920,78,91.9
2024-04-11T06:00:00,JLR-EV-1009,RANGE_ROVER_EV,25,3.475,3.631,3.161,-43.38,Charging,28358.96,44.57,51.26,41.56,38.72,3.229,1.222,3.452,1606620,415,0.0,0.0,0.9,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,81,101.3
2024-04-11T12:00:00,JLR-EV-1009,RANGE_ROVER_EV,53,3.562,3.753,3.253,-52.34,Charging,61354.03,44.38,51.7,39.66,38.04,3.96,1.336,3.659,1362288,668,0.0,0.0,1.12,0.0,0.0,0.0,Delhi,28.6139,77.209,216,65,100.5
2024-04-11T18:00:00,JLR-EV-1009,RANGE_ROVER_EV,27,3.415,3.682,3.095,66.3,Discharging,43961.83,48.98,60.4,44.35,39.64,3.724,1.566,2.673,1288940,470,35.9,1.36,0.0,184.5,7.9,-2.4,Mumbai,19.076,72.8777,14,84,102.0
2024-04-12T00:00:00,JLR-EV-1009,RANGE_ROVER_EV,60,3.587,3.931,3.359,32.37,Discharging,59734.97,41.12,48.26,35.58,35.61,3.642,1.157,3.46,1280015,781,60.8,0.7,0.0,142.5,35.5,-2.5,Delhi,28.6139,77.209,216,64,98.9
2024-04-12T06:00:00,JLR-EV-1009,RANGE_ROVER_EV,12,3.744,3.986,3.48,23.55,Discharging,13408.59,39.37,53.18,32.76,34.03,2.971,1.438,3.494,1249129,146,21.7,0.53,0.0,85.2,60.1,1.1,Bangalore,12.9716,77.5946,920,85,91.8
2024-04-12T12:00:00,JLR-EV-1009,RANGE_ROVER_EV,17,3.41,3.62,3.109,-77.74,Charging,22845.69,46.03,56.05,42.76,37.11,3.376,1.164,3.717,1231531,296,0.0,0.0,1.59,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,90,100.7
2024-04-12T18:00:00,JLR-EV-1009,RANGE_ROVER_EV,13,3.482,3.729,3.247,-0.22,Idle,20601.41,31.72,37.46,23.88,31.43,3.101,1.492,3.298,1722125,209,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,66,99.6
2024-04-13T00:00:00,JLR-EV-1009,RANGE_ROVER_EV,21,3.448,3.78,3.172,75.59,Discharging,27382.3,42.73,51.01,40.57,32.58,3.241,1.53,3.977,1656009,273,33.6,1.56,0.0,131.3,60.3,-2.2,Bangalore,12.9716,77.5946,920,84,91.5
2024-04-13T06:00:00,JLR-EV-1009,RANGE_ROVER_EV,47,3.607,3.922,3.333,-64.82,Charging,54180.46,38.72,48.9,32.59,30.97,3.73,1.32,3.561,1490918,712,0.0,0.0,1.4,0.0,0.0,0.0,Delhi,28.6139,77.209,216,60,99.1
2024-04-13T12:00:00,JLR-EV-1009,RANGE_ROVER_EV,30,3.436,3.65,3.131,23.0,Discharging,34014.49,38.5,45.68,34.78,34.64,3.517,1.398,3.496,1590503,394,73.8,0.47,0.0,53.8,18.1,1.8,Bangalore,12.9716,77.5946,920,81,92.5
2024-04-13T18:00:00,JLR-EV-1009,RANGE_ROVER_EV,38,3.655,3.854,3.284,-71.39,Charging,41917.15,45.18,56.26,40.3,35.46,3.688,1.121,2.928,1277836,604,0.0,0.0,1.57,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,77,100.9
2024-04-14T00:00:00,JLR-EV-1009,RANGE_ROVER_EV,18,3.577,3.856,3.317,58.18,Discharging,22435.31,39.18,49.85,32.04,31.17,3.173,1.598,2.516,1623439,316,29.9,1.25,0.0,58.4,45.7,2.4,Pune,18.5204,73.8567,560,79,94.0
2024-04-14T06:00:00,JLR-EV-1009,RANGE_ROVER_EV,37,3.478,3.823,3.212,-0.45,Idle,55429.2,38.9,44.89,36.18,36.78,3.416,1.146,2.947,1674426,547,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,73,94.0
2024-04-14T12:00:00,JLR-EV-1009,RANGE_ROVER_EV,5,3.595,3.707,3.489,66.08,Discharging,16725.94,38.83,46.93,31.39,34.22,3.226,1.44,2.345,1196363,180,67.0,1.43,0.0,185.2,97.0,1.8,Delhi,28.6139,77.209,216,71,100.6
2024-04-14T18:00:00,JLR-EV-1009,RANGE_ROVER_EV,12,3.46,3.593,3.286,87.17,Discharging,23274.36,45.52,59.14,39.34,34.03,3.414,1.38,3.068,1474735,266,60.4,1.81,0.0,162.7,4.2,-0.5,Pune,18.5204,73.8567,560,70,94.8
2024-04-15T00:00:00,JLR-EV-1009,RANGE_ROVER_EV,37,3.426,3.531,3.217,31.48,Discharging,45856.1,38.35,48.88,34.75,33.02,3.67,1.596,3.563,1428945,478,59.9,0.65,0.0,93.6,99.2,-0.3,Delhi,28.6139,77.209,216,74,100.4
2024-04-15T06:00:00,JLR-EV-1009,RANGE_ROVER_EV,12,3.671,3.859,3.445,62.6,Discharging,29004.56,42.54,45.71,36.07,39.42,3.419,1.56,3.816,1495176,287,45.0,1.38,0.0,47.0,117.3,-1.3,Chennai,13.0827,80.2707,6,86,102.4
2024-04-15T12:00:00,JLR-EV-1009,RANGE_ROVER_EV,42,3.651,3.803,3.334,21.67,Discharging,48168.23,34.77,44.39,27.38,30.39,3.301,1.254,3.564,1560269,564,73.7,0.47,0.0,84.3,113.7,-1.7,Pune,18.5204,73.8567,560,75,94.2
2024-04-15T18:00:00,JLR-EV-1009,RANGE_ROVER_EV,12,3.563,3.856,3.224,-1.75,Idle,20333.57,33.9,38.9,31.8,35.24,3.146,1.217,2.632,1657373,288,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,72,92.2
2024-04-16T00:00:00,JLR-EV-1009,RANGE_ROVER_EV,14,3.75,3.948,3.418,73.63,Discharging,27696.36,40.24,54.82,38.03,31.72,3.276,1.657,2.496,1181208,303,23.9,1.66,0.0,135.9,111.8,-2.0,Chennai,13.0827,80.2707,6,76,101.7
